RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Surname_encoded,Generation,GeoGender,HasBalance,Active__Prod,Gen_Prod,Gen_Geo
7664,590,France,Male,39.0,9,0.0,2,1.0,1.0,104730.52,0,1097,10.0,FranceMale,N,2.0,20.0,1
7665,602,France,Male,35.0,8,0.0,1,1.0,1.0,22499.29,0,566,10.0,FranceMale,N,1.0,10.0,1
7666,540,Spain,Male,37.0,0,120825.7,1,1.0,0.0,28257.89,0,2076,10.0,SpainMale,Y,0.0,10.0,15
7667,494,France,Male,25.0,6,0.0,2,0.0,1.0,109988.09,0,545,0.0,FranceMale,N,2.0,0.0,0
7668,797,France,Male,29.0,1,0.0,1,0.0,1.0,149991.32,0,741,0.0,FranceMale,N,1.0,0.0,0
7669,526,Germany,Male,61.0,6,133845.28,2,1.0,1.0,45180.8,0,960,40.0,GermanyMale,Y,2.0,80.0,11
7670,631,Spain,Male,38.0,7,0.0,2,1.0,0.0,181605.85,0,2477,10.0,SpainMale,N,0.0,20.0,15
7671,576,France,Female,29.0,5,108541.04,1,1.0,1.0,126469.09,0,2821,0.0,FranceFemale,Y,1.0,0.0,0
7672,405,France,Male,39.0,10,0.0,1,1.0,0.0,160810.85,1,2269,10.0,FranceMale,N,0.0,10.0,1
7673,555,France,Male,30.0,1,0.0,2,0.0,0.0,88146.86,0,2199,10.0,FranceMale,N,0.0,20.0,1
7674,750,Spain,Female,37.0,2,113817.06,1,0.0,0.0,88333.74,0,2305,10.0,SpainFemale,Y,0.0,10.0,15
7675,665,France,Male,28.0,8,137300.23,1,1.0,0.0,90174.83,0,436,0.0,FranceMale,Y,0.0,0.0,0
7676,640,Spain,Male,37.0,5,158024.38,1,1.0,0.0,81298.09,0,530,10.0,SpainMale,Y,0.0,10.0,15
7677,457,France,Female,33.0,7,127837.54,1,0.0,1.0,60013.17,0,1298,10.0,FranceFemale,Y,1.0,10.0,1
7678,695,France,Male,36.0,4,161533.0,1,1.0,0.0,100940.91,0,883,10.0,FranceMale,Y,0.0,10.0,1
7679,645,France,Male,31.0,7,161171.7,2,1.0,0.0,12599.94,1,1786,10.0,FranceMale,Y,0.0,20.0,1
7680,647,Spain,Male,32.0,9,80958.36,1,1.0,1.0,128590.73,0,1169,10.0,SpainMale,Y,1.0,10.0,15
7681,808,Spain,Male,25.0,7,0.0,2,0.0,1.0,23180.37,0,556,0.0,SpainMale,N,2.0,0.0,14
7682,641,France,Male,33.0,2,146193.6,2,1.0,1.0,55796.83,1,259,10.0,FranceMale,Y,2.0,20.0,1
7683,700,Spain,Male,29.0,8,0.0,2,0.0,1.0,152097.02,0,145,0.0,SpainMale,N,2.0,0.0,14
7684,660,Germany,Male,26.0,4,115021.76,1,0.0,1.0,162443.05,0,2104,0.0,GermanyMale,Y,1.0,0.0,7
7685,615,Spain,Male,41.0,1,126773.43,1,1.0,1.0,55551.26,0,1525,20.0,SpainMale,Y,1.0,20.0,16
7686,705,Germany,Female,40.0,3,92889.91,1,1.0,1.0,109496.69,0,2460,20.0,GermanyFemale,Y,1.0,20.0,9
7687,718,France,Male,48.0,9,0.0,2,1.0,1.0,72105.63,0,377,20.0,FranceMale,N,2.0,40.0,2
7688,754,France,Male,61.0,5,146622.35,1,1.0,1.0,41815.22,1,2447,40.0,FranceMale,Y,1.0,40.0,4
7689,713,Germany,Male,45.0,4,131038.14,1,1.0,0.0,74005.04,1,2549,20.0,GermanyMale,Y,0.0,20.0,9
7690,587,France,Female,46.0,6,88820.29,1,0.0,0.0,70224.34,0,2374,20.0,FranceFemale,Y,0.0,20.0,2
7691,569,Spain,Male,31.0,1,115406.97,1,0.0,0.0,145528.22,0,2593,10.0,SpainMale,Y,0.0,10.0,15
7692,568,France,Female,38.0,3,132951.92,1,0.0,1.0,124486.28,0,289,10.0,FranceFemale,Y,1.0,10.0,1
7693,634,Germany,Male,74.0,5,108891.7,1,1.0,0.0,10078.02,0,2846,,GermanyMale,Y,0.0,,13
7694,770,Germany,Female,46.0,5,141788.63,2,0.0,0.0,164967.21,0,347,20.0,GermanyFemale,Y,0.0,40.0,9
7695,676,Spain,Female,64.0,4,116954.32,1,1.0,1.0,91149.48,0,2499,40.0,SpainFemale,Y,1.0,40.0,18
7696,723,Germany,Female,47.0,10,90450.0,2,0.0,0.0,103379.31,1,793,20.0,GermanyFemale,Y,0.0,40.0,9
7697,614,Germany,Female,39.0,8,125997.22,1,1.0,1.0,128049.34,1,1250,10.0,GermanyFemale,Y,1.0,10.0,8
7698,601,Spain,Female,41.0,3,0.0,2,1.0,0.0,54342.83,0,1784,20.0,SpainFemale,N,0.0,40.0,16
7699,592,France,Male,60.0,9,0.0,4,1.0,1.0,13614.01,1,681,40.0,FranceMale,N,4.0,160.0,4
7700,605,Spain,Female,36.0,9,0.0,2,0.0,1.0,35521.63,0,2292,10.0,SpainFemale,N,2.0,20.0,15
7701,752,Spain,Female,31.0,4,144637.86,2,1.0,0.0,40496.72,0,403,10.0,SpainFemale,Y,0.0,20.0,15
7702,677,France,Female,29.0,3,86616.35,1,0.0,0.0,91903.9,1,2654,0.0,FranceFemale,Y,0.0,0.0,0
7703,850,France,Male,31.0,8,0.0,2,1.0,0.0,178667.7,0,1336,10.0,FranceMale,N,0.0,20.0,1
7704,608,Germany,Female,48.0,2,127924.25,2,1.0,0.0,32202.61,0,900,20.0,GermanyFemale,Y,0.0,40.0,9
7705,786,Spain,Female,34.0,9,0.0,2,1.0,0.0,117034.32,0,451,10.0,SpainFemale,N,0.0,20.0,15
7706,777,France,Female,29.0,9,131240.61,1,1.0,1.0,163746.09,1,995,0.0,FranceFemale,Y,1.0,0.0,0
7707,667,Spain,Male,31.0,5,0.0,2,1.0,1.0,20346.69,0,2286,10.0,SpainMale,N,2.0,20.0,15
7708,848,Spain,Male,35.0,5,120046.74,2,1.0,0.0,84710.65,0,1878,10.0,SpainMale,Y,0.0,20.0,15
7709,486,France,Female,39.0,8,97819.36,1,0.0,1.0,120531.31,0,764,10.0,FranceFemale,Y,1.0,10.0,1
7710,598,Spain,Female,64.0,1,62979.93,1,1.0,1.0,152273.57,0,2022,40.0,SpainFemale,Y,1.0,40.0,18
7711,506,France,Female,40.0,3,0.0,1,1.0,1.0,144345.58,0,1750,20.0,FranceFemale,N,1.0,20.0,2
7712,612,Germany,Male,46.0,9,161450.03,1,1.0,1.0,96961.0,1,441,20.0,GermanyMale,Y,1.0,20.0,9
7713,545,France,Male,30.0,3,0.0,2,1.0,0.0,170307.43,0,2776,10.0,FranceMale,N,0.0,20.0,1
7714,793,France,Male,56.0,8,119496.25,2,1.0,0.0,29880.99,0,2675,30.0,FranceMale,Y,0.0,60.0,3
7715,682,France,Female,30.0,9,0.0,2,1.0,1.0,195104.91,0,563,10.0,FranceFemale,N,2.0,20.0,1
7716,517,France,Male,62.0,1,43772.66,3,1.0,0.0,187756.24,1,1230,40.0,FranceMale,Y,0.0,120.0,4
7717,684,France,Male,32.0,9,100249.41,2,0.0,1.0,67599.69,0,2003,10.0,FranceMale,Y,2.0,20.0,1
7718,692,Spain,Male,46.0,2,0.0,2,1.0,1.0,105983.09,0,2570,20.0,SpainMale,N,2.0,40.0,16
7719,740,France,Female,60.0,5,108028.08,2,0.0,0.0,25980.42,1,1756,40.0,FranceFemale,Y,0.0,80.0,4
7720,666,Germany,Male,71.0,1,53013.29,2,1.0,1.0,112222.64,0,2575,,GermanyMale,Y,2.0,,13
7721,693,France,Male,68.0,2,0.0,2,1.0,1.0,59864.96,0,2661,40.0,FranceMale,N,2.0,80.0,4
7722,757,Germany,Male,33.0,1,122088.67,1,1.0,0.0,42581.09,0,2660,10.0,GermanyMale,Y,0.0,10.0,8
7723,684,Germany,Male,18.0,9,90544.0,1,0.0,1.0,4777.23,0,1617,0.0,GermanyMale,Y,1.0,0.0,7
7724,691,Spain,Male,35.0,6,0.0,2,0.0,1.0,178038.17,0,1250,10.0,SpainMale,N,2.0,20.0,15
7725,842,France,Male,44.0,3,141252.18,4,0.0,1.0,128521.16,1,2038,20.0,FranceMale,Y,4.0,80.0,2
7726,482,France,Female,35.0,5,147813.05,2,0.0,0.0,109029.72,0,2662,10.0,FranceFemale,Y,0.0,20.0,1
7727,735,France,Male,55.0,6,134140.68,1,1.0,0.0,2267.88,0,1547,30.0,FranceMale,Y,0.0,30.0,3
7728,681,France,Female,63.0,7,0.0,2,1.0,1.0,55054.48,0,478,40.0,FranceFemale,N,2.0,80.0,4
7729,616,France,Female,31.0,8,0.0,1,0.0,1.0,76456.17,0,2851,10.0,FranceFemale,N,1.0,10.0,1
7730,850,France,Female,35.0,2,128548.49,4,1.0,0.0,75478.95,1,2880,10.0,FranceFemale,Y,0.0,40.0,1
7731,635,France,Male,43.0,10,122198.21,2,0.0,1.0,179144.54,0,2409,20.0,FranceMale,Y,2.0,40.0,2
7732,638,Germany,Male,42.0,8,145177.84,1,1.0,0.0,193471.74,1,1558,20.0,GermanyMale,Y,0.0,20.0,9
7733,820,Spain,Female,31.0,2,94222.53,1,1.0,0.0,103570.8,0,538,10.0,SpainFemale,Y,0.0,10.0,15
7734,694,Germany,Female,58.0,1,143212.22,1,0.0,0.0,102628.56,1,32,30.0,GermanyFemale,Y,0.0,30.0,10
7735,713,France,Male,41.0,3,0.0,2,1.0,0.0,55772.04,0,860,20.0,FranceMale,N,0.0,40.0,2
7736,543,Germany,Male,41.0,6,143350.41,1,1.0,1.0,192070.16,1,1551,20.0,GermanyMale,Y,1.0,20.0,9
7737,649,France,Female,41.0,3,130931.83,1,1.0,1.0,144808.37,0,666,20.0,FranceFemale,Y,1.0,20.0,2
7738,777,France,Female,30.0,4,137851.31,1,1.0,0.0,5008.23,1,757,10.0,FranceFemale,Y,0.0,10.0,1
7739,561,France,Male,33.0,6,0.0,2,0.0,0.0,173680.39,0,1761,10.0,FranceMale,N,0.0,20.0,1
7740,724,Spain,Male,41.0,5,0.0,1,0.0,1.0,115753.94,0,2931,20.0,SpainMale,N,1.0,20.0,16
7741,665,Spain,Female,51.0,8,0.0,1,1.0,1.0,38928.48,1,1101,30.0,SpainFemale,N,1.0,30.0,17
7742,441,France,Male,60.0,1,140614.15,1,0.0,1.0,174381.23,0,2786,40.0,FranceMale,Y,1.0,40.0,4
7743,579,Spain,Male,22.0,3,118680.57,1,1.0,1.0,49829.8,0,16,0.0,SpainMale,Y,1.0,0.0,14
7744,777,Germany,Male,35.0,7,122917.69,1,1.0,1.0,76169.68,0,468,10.0,GermanyMale,Y,1.0,10.0,8
7745,739,France,Female,36.0,0,0.0,2,0.0,0.0,133465.57,0,1891,10.0,FranceFemale,N,0.0,20.0,1
7746,660,France,Male,40.0,5,131754.11,2,1.0,1.0,38761.61,0,517,20.0,FranceMale,Y,2.0,40.0,2
7747,554,France,Female,35.0,8,0.0,2,1.0,1.0,176779.46,0,2686,10.0,FranceFemale,N,2.0,20.0,1
7748,850,France,Female,24.0,6,0.0,2,1.0,1.0,13159.9,0,39,0.0,FranceFemale,N,2.0,0.0,0
7749,842,Germany,Female,35.0,9,119948.09,1,1.0,0.0,48217.97,1,2350,10.0,GermanyFemale,Y,0.0,10.0,8
7750,785,France,Female,38.0,1,0.0,1,1.0,0.0,134964.85,1,2523,10.0,FranceFemale,N,0.0,10.0,1
7751,550,France,Male,25.0,0,0.0,2,1.0,1.0,184221.11,0,2552,0.0,FranceMale,N,2.0,0.0,0
7752,750,Spain,Female,39.0,6,0.0,2,0.0,0.0,19264.33,0,2654,10.0,SpainFemale,N,0.0,20.0,15
7753,490,Spain,Female,38.0,3,97266.1,1,1.0,1.0,92797.23,0,2551,10.0,SpainFemale,Y,1.0,10.0,15
7754,605,Germany,Male,28.0,10,113690.83,1,1.0,0.0,33114.24,0,2178,0.0,GermanyMale,Y,0.0,0.0,7
7755,563,Spain,Female,42.0,6,99056.22,2,1.0,0.0,154347.95,1,1229,20.0,SpainFemale,Y,0.0,40.0,16
7756,675,France,Male,34.0,8,0.0,2,1.0,1.0,184842.21,0,2435,10.0,FranceMale,N,2.0,20.0,1
7757,621,Spain,Female,36.0,7,116338.68,1,1.0,1.0,155743.48,0,1195,10.0,SpainFemale,Y,1.0,10.0,15
7758,850,France,Male,40.0,6,97339.99,1,0.0,1.0,88815.25,0,1927,20.0,FranceMale,Y,1.0,20.0,2
7759,711,France,Male,41.0,3,0.0,2,1.0,1.0,193747.57,0,1361,20.0,FranceMale,N,2.0,40.0,2
7760,549,Germany,Female,55.0,1,137592.31,2,0.0,1.0,116548.02,1,2760,30.0,GermanyFemale,Y,2.0,60.0,10
7761,764,Germany,Male,34.0,6,108760.27,2,1.0,0.0,166324.79,1,311,10.0,GermanyMale,Y,0.0,20.0,8
7762,627,Germany,Male,30.0,3,128770.88,2,1.0,1.0,40199.01,0,2774,10.0,GermanyMale,Y,2.0,20.0,8
7763,850,France,Female,34.0,2,0.0,2,0.0,0.0,51919.04,0,2601,10.0,FranceFemale,N,0.0,20.0,1
7764,614,Spain,Female,36.0,1,44054.84,1,1.0,1.0,73329.08,0,673,10.0,SpainFemale,Y,1.0,10.0,15
7765,685,Germany,Female,44.0,2,119657.53,1,1.0,0.0,145387.05,1,1812,20.0,GermanyFemale,Y,0.0,20.0,9
7766,683,Germany,Female,49.0,7,108797.63,2,0.0,0.0,140763.18,0,167,20.0,GermanyFemale,Y,0.0,40.0,9
7767,643,Spain,Male,35.0,2,0.0,2,0.0,0.0,67979.35,0,172,10.0,SpainMale,N,0.0,20.0,15
7768,561,Germany,Female,49.0,1,102025.32,1,1.0,0.0,133051.64,1,806,20.0,GermanyFemale,Y,0.0,20.0,9
7769,601,Spain,Female,20.0,9,122446.61,2,1.0,0.0,86791.9,0,1230,0.0,SpainFemale,Y,0.0,0.0,14
7770,766,France,Female,27.0,7,158786.67,2,0.0,1.0,47579.25,0,548,0.0,FranceFemale,Y,2.0,0.0,0
7771,699,France,Male,29.0,3,125689.29,1,1.0,1.0,151623.71,0,2722,0.0,FranceMale,Y,1.0,0.0,0
7772,850,Germany,Male,29.0,1,154640.41,1,1.0,1.0,164039.51,0,1230,0.0,GermanyMale,Y,1.0,0.0,7
7773,792,Germany,Female,50.0,4,146710.76,1,1.0,0.0,16528.4,1,49,30.0,GermanyFemale,Y,0.0,30.0,10
7774,636,Germany,Male,67.0,7,136709.35,1,0.0,1.0,66753.1,1,2900,40.0,GermanyMale,Y,1.0,40.0,11
7775,850,Germany,Male,43.0,5,129305.09,2,0.0,1.0,19244.58,0,1335,20.0,GermanyMale,Y,2.0,40.0,9
7776,628,Spain,Male,40.0,10,0.0,2,1.0,0.0,103832.58,0,1185,20.0,SpainMale,N,0.0,40.0,16
7777,736,France,Female,63.0,10,0.0,2,0.0,1.0,502.7,0,1314,40.0,FranceFemale,N,2.0,80.0,4
7778,711,France,Female,21.0,0,82844.33,2,0.0,1.0,1408.68,0,1643,0.0,FranceFemale,Y,2.0,0.0,0
7779,583,Spain,Female,22.0,2,0.0,2,0.0,1.0,5985.36,0,1960,0.0,SpainFemale,N,2.0,0.0,14
7780,757,France,Male,46.0,0,0.0,2,1.0,0.0,37460.05,0,2177,20.0,FranceMale,N,0.0,40.0,2
7781,749,Germany,Female,33.0,10,76692.22,1,0.0,1.0,30396.43,0,909,10.0,GermanyFemale,Y,1.0,10.0,8
7782,705,France,Male,34.0,7,117715.84,1,1.0,0.0,2498.67,0,2337,10.0,FranceMale,Y,0.0,10.0,1
7783,585,France,Male,54.0,8,87105.32,1,1.0,1.0,55346.14,0,1234,30.0,FranceMale,Y,1.0,30.0,3
7784,437,France,Female,43.0,6,0.0,1,1.0,0.0,148330.97,1,2579,20.0,FranceFemale,N,0.0,20.0,2
7785,741,France,Female,64.0,2,69311.16,1,1.0,1.0,59237.72,0,677,40.0,FranceFemale,Y,1.0,40.0,4
7786,738,France,Male,26.0,9,0.0,2,1.0,1.0,48644.94,0,142,0.0,FranceMale,N,2.0,0.0,0
7787,586,Spain,Female,33.0,10,66948.67,2,1.0,1.0,140759.03,0,751,10.0,SpainFemale,Y,2.0,20.0,15
7788,627,France,Female,57.0,9,0.0,2,1.0,1.0,107712.42,0,2093,30.0,FranceFemale,N,2.0,60.0,3
7789,551,Spain,Male,76.0,2,128410.71,2,1.0,1.0,181718.73,0,607,,SpainMale,Y,2.0,,20
7790,606,Germany,Male,38.0,3,99897.53,1,0.0,0.0,37054.65,0,2773,10.0,GermanyMale,Y,0.0,10.0,8
7791,674,France,Male,22.0,3,0.0,1,1.0,1.0,173940.59,0,1361,0.0,FranceMale,N,1.0,0.0,0
7792,584,Germany,Female,31.0,6,152622.34,1,1.0,0.0,99298.8,0,1689,10.0,GermanyFemale,Y,0.0,10.0,8
7793,590,France,Male,40.0,8,0.0,2,1.0,0.0,62933.03,0,2680,20.0,FranceMale,N,0.0,40.0,2
7794,585,France,Male,56.0,4,138227.19,2,1.0,1.0,55287.84,0,374,30.0,FranceMale,Y,2.0,60.0,3
7795,508,France,Female,25.0,2,111395.53,1,0.0,1.0,48197.06,0,984,0.0,FranceFemale,Y,1.0,0.0,0
7796,458,Germany,Male,44.0,7,84386.57,1,1.0,0.0,178642.73,0,193,20.0,GermanyMale,Y,0.0,20.0,9
7797,692,France,Female,36.0,3,0.0,2,1.0,1.0,8282.22,0,461,10.0,FranceFemale,N,2.0,20.0,1
7798,502,Germany,Male,33.0,5,174673.65,2,1.0,0.0,33300.56,0,589,10.0,GermanyMale,Y,0.0,20.0,8
7799,518,France,Male,46.0,3,0.0,2,1.0,0.0,76515.79,0,2202,20.0,FranceMale,N,0.0,40.0,2
7800,660,Germany,Male,46.0,5,109019.65,2,1.0,1.0,33680.56,0,1764,20.0,GermanyMale,Y,2.0,40.0,9
7801,698,Germany,Female,52.0,1,107906.75,1,1.0,0.0,168886.39,1,230,30.0,GermanyFemale,Y,0.0,30.0,10
7802,678,France,Male,54.0,7,128914.97,1,0.0,0.0,191746.23,1,501,30.0,FranceMale,Y,0.0,30.0,3
7803,773,Spain,Male,63.0,9,111179.83,1,1.0,1.0,93091.02,0,441,40.0,SpainMale,Y,1.0,40.0,18
7804,619,Germany,Female,52.0,8,124099.13,1,0.0,0.0,23904.52,0,2907,30.0,GermanyFemale,Y,0.0,30.0,10
7805,684,Germany,Male,59.0,9,122471.09,1,0.0,1.0,15807.07,0,677,30.0,GermanyMale,Y,1.0,30.0,10
7806,635,France,Male,34.0,3,134692.4,2,1.0,1.0,83773.02,0,1260,10.0,FranceMale,Y,2.0,20.0,1
7807,680,France,Female,25.0,4,123816.5,1,1.0,1.0,90162.35,0,1340,0.0,FranceFemale,Y,1.0,0.0,0
7808,608,Germany,Male,34.0,3,106288.54,1,1.0,1.0,36639.25,0,1456,10.0,GermanyMale,Y,1.0,10.0,8
7809,603,Germany,Female,55.0,7,127723.25,2,1.0,0.0,139469.11,1,778,30.0,GermanyFemale,Y,0.0,60.0,10
7810,579,Spain,Male,43.0,2,145843.82,1,1.0,1.0,198402.37,1,1086,20.0,SpainMale,Y,1.0,20.0,16
7811,756,Germany,Female,34.0,2,148200.72,1,0.0,0.0,194584.48,0,2788,10.0,GermanyFemale,Y,0.0,10.0,8
7812,611,France,Male,30.0,2,104145.65,1,0.0,0.0,159629.64,0,2734,10.0,FranceMale,Y,0.0,10.0,1
7813,532,Germany,Male,24.0,8,142755.25,1,0.0,0.0,34231.48,0,1250,0.0,GermanyMale,Y,0.0,0.0,7
7814,684,Germany,Female,63.0,3,81245.79,1,1.0,0.0,69643.31,1,2024,40.0,GermanyFemale,Y,0.0,40.0,11
7815,647,Germany,Female,33.0,3,168560.46,2,0.0,0.0,90270.16,0,1713,10.0,GermanyFemale,Y,0.0,20.0,8
7816,583,France,Male,38.0,8,0.0,1,1.0,0.0,47848.56,0,969,10.0,FranceMale,N,0.0,10.0,1
7817,774,Germany,Male,42.0,2,132193.94,2,1.0,1.0,162865.52,0,1665,20.0,GermanyMale,Y,2.0,40.0,9
7818,677,France,Male,58.0,9,0.0,1,0.0,1.0,168650.4,0,2314,30.0,FranceMale,N,1.0,30.0,3
7819,542,Germany,Male,25.0,8,139330.1,1,0.0,0.0,54372.37,0,164,0.0,GermanyMale,Y,0.0,0.0,7
7820,613,Spain,Male,29.0,0,0.0,2,0.0,1.0,133897.32,0,2560,0.0,SpainMale,N,2.0,0.0,14
7821,666,France,Male,40.0,5,0.0,2,1.0,0.0,147878.05,0,2165,20.0,FranceMale,N,0.0,40.0,2
7822,777,France,Female,28.0,2,134571.5,1,0.0,1.0,118313.38,0,1667,0.0,FranceFemale,Y,1.0,0.0,0
7823,581,Germany,Male,50.0,2,143829.2,2,1.0,0.0,181224.24,1,2574,30.0,GermanyMale,Y,0.0,60.0,10
7824,705,France,Male,32.0,7,0.0,2,1.0,0.0,7921.57,0,14,10.0,FranceMale,N,0.0,20.0,1
7825,673,France,Female,44.0,8,133444.97,1,0.0,1.0,5708.19,0,2587,20.0,FranceFemale,Y,1.0,20.0,2
7826,594,Germany,Female,23.0,4,104753.84,2,1.0,0.0,56756.52,1,523,0.0,GermanyFemale,Y,0.0,0.0,7
7827,648,Germany,Female,51.0,2,116574.84,1,1.0,0.0,4121.04,1,678,30.0,GermanyFemale,Y,0.0,30.0,10
7828,605,France,Male,41.0,10,0.0,2,0.0,1.0,97213.09,0,1233,20.0,FranceMale,N,2.0,40.0,2
7829,734,France,Female,40.0,9,176914.8,1,1.0,1.0,12799.23,0,425,20.0,FranceFemale,Y,1.0,20.0,2
7830,572,France,Female,36.0,8,68348.18,2,0.0,1.0,50400.32,0,2116,10.0,FranceFemale,Y,2.0,20.0,1
7831,595,France,Female,33.0,9,0.0,2,1.0,1.0,41447.86,0,1669,10.0,FranceFemale,N,2.0,20.0,1
7832,749,France,Male,42.0,2,56726.83,2,0.0,1.0,185543.35,0,868,20.0,FranceMale,Y,2.0,40.0,2
7833,573,Spain,Male,46.0,3,65269.23,1,0.0,1.0,189988.65,1,596,20.0,SpainMale,Y,1.0,20.0,16
7834,624,Spain,Male,33.0,6,66220.17,1,0.0,1.0,170819.01,0,2878,10.0,SpainMale,Y,1.0,10.0,15
7835,703,France,Male,56.0,9,0.0,1,0.0,0.0,85547.33,1,230,30.0,FranceMale,N,0.0,30.0,3
7836,665,France,Female,41.0,8,96147.55,1,1.0,0.0,137037.97,0,1703,20.0,FranceFemale,Y,0.0,20.0,2
7837,648,France,Male,42.0,4,0.0,2,1.0,0.0,19283.14,0,1277,20.0,FranceMale,N,0.0,40.0,2
7838,850,Spain,Male,48.0,2,0.0,1,1.0,0.0,169425.3,1,1532,20.0,SpainMale,N,0.0,20.0,16
7839,569,Germany,Female,32.0,8,145330.43,1,1.0,1.0,132038.65,0,1969,10.0,GermanyFemale,Y,1.0,10.0,8
7840,566,France,Female,21.0,3,0.0,2,1.0,1.0,3626.47,0,10,0.0,FranceFemale,N,2.0,0.0,0
7841,537,Germany,Female,47.0,4,124192.28,2,1.0,1.0,50881.51,0,453,20.0,GermanyFemale,Y,2.0,40.0,9
7842,706,Germany,Female,46.0,7,111288.18,1,1.0,1.0,149170.25,1,888,20.0,GermanyFemale,Y,1.0,20.0,9
7843,734,France,Male,43.0,7,107805.67,1,0.0,0.0,182505.68,0,434,20.0,FranceMale,Y,0.0,20.0,2
7844,586,Germany,Female,36.0,5,103700.69,1,1.0,0.0,194072.56,1,1282,10.0,GermanyFemale,Y,0.0,10.0,8
7845,612,France,Female,38.0,1,0.0,2,1.0,1.0,9209.21,0,63,10.0,FranceFemale,N,2.0,20.0,1
7846,648,France,Male,34.0,0,0.0,1,1.0,1.0,167931.81,0,1362,10.0,FranceMale,N,1.0,10.0,1
7847,557,France,Female,27.0,3,87739.08,1,1.0,1.0,123096.56,0,1125,0.0,FranceFemale,Y,1.0,0.0,0
7848,643,Spain,Female,20.0,0,133313.34,1,1.0,1.0,3965.69,0,454,0.0,SpainFemale,Y,1.0,0.0,14
7849,433,France,Female,49.0,10,0.0,1,1.0,1.0,87711.61,0,2666,20.0,FranceFemale,N,1.0,20.0,2
7850,643,Germany,Male,41.0,7,154902.66,1,1.0,1.0,49667.28,0,1670,20.0,GermanyMale,Y,1.0,20.0,9
7851,488,France,Female,36.0,0,0.0,2,1.0,0.0,136675.22,0,471,10.0,FranceFemale,N,0.0,20.0,1
7852,758,Germany,Male,68.0,6,112595.85,1,1.0,0.0,35865.44,1,1510,40.0,GermanyMale,Y,0.0,40.0,11
7853,743,Germany,Male,39.0,3,119695.75,1,0.0,1.0,26136.13,0,2754,10.0,GermanyMale,Y,1.0,10.0,8
7854,730,France,Female,47.0,7,0.0,1,1.0,0.0,33373.26,1,1808,20.0,FranceFemale,N,0.0,20.0,2
7855,746,Spain,Male,49.0,7,0.0,2,0.0,1.0,10096.25,0,190,20.0,SpainMale,N,2.0,40.0,16
7856,666,Germany,Female,59.0,8,152614.51,2,1.0,1.0,188782.3,0,1273,30.0,GermanyFemale,Y,2.0,60.0,10
7857,580,Germany,Female,33.0,7,131647.01,2,0.0,0.0,79775.19,0,1621,10.0,GermanyFemale,Y,0.0,20.0,8
7858,850,France,Male,27.0,6,96654.72,2,0.0,0.0,152740.16,0,537,0.0,FranceMale,Y,0.0,0.0,0
7859,563,France,Male,22.0,3,137583.04,1,0.0,1.0,5791.85,0,1394,0.0,FranceMale,Y,1.0,0.0,0
7860,766,Germany,Female,28.0,3,62717.84,2,1.0,1.0,13182.43,0,2862,0.0,GermanyFemale,Y,2.0,0.0,7
7861,659,France,Male,32.0,9,95377.13,1,0.0,1.0,187551.24,0,1838,10.0,FranceMale,Y,1.0,10.0,1
7862,607,Spain,Male,28.0,1,135936.1,2,1.0,1.0,110560.14,0,722,0.0,SpainMale,Y,2.0,0.0,14
7863,644,Germany,Male,35.0,5,161591.11,3,1.0,1.0,63795.62,0,427,10.0,GermanyMale,Y,3.0,30.0,8
7864,746,France,Male,47.0,8,142382.03,1,1.0,1.0,62086.62,0,220,20.0,FranceMale,Y,1.0,20.0,2
7865,588,Spain,Male,33.0,2,0.0,2,1.0,1.0,12483.56,0,1716,10.0,SpainMale,N,2.0,20.0,15
7866,691,Spain,Male,30.0,9,0.0,2,0.0,1.0,10963.04,0,1269,10.0,SpainMale,N,2.0,20.0,15
7867,666,France,Female,38.0,6,127043.09,1,1.0,1.0,8247.0,0,1223,10.0,FranceFemale,Y,1.0,10.0,1
7868,640,Spain,Female,46.0,3,0.0,1,1.0,1.0,156260.08,0,2894,20.0,SpainFemale,N,1.0,20.0,16
7869,611,Germany,Female,29.0,4,78885.88,2,1.0,1.0,26927.69,0,1839,0.0,GermanyFemale,Y,2.0,0.0,7
7870,651,Spain,Female,45.0,8,95922.9,1,1.0,0.0,84782.42,1,2864,20.0,SpainFemale,Y,0.0,20.0,16
7871,529,France,Female,29.0,8,0.0,2,1.0,0.0,19842.11,0,525,0.0,FranceFemale,N,0.0,0.0,0
7872,676,France,Female,36.0,3,91711.59,1,1.0,1.0,95393.43,0,1603,10.0,FranceFemale,Y,1.0,10.0,1
7873,639,Germany,Female,46.0,10,110031.09,2,1.0,1.0,133995.59,0,2429,20.0,GermanyFemale,Y,2.0,40.0,9
7874,782,France,Male,36.0,5,81210.72,2,0.0,1.0,108003.38,0,1507,10.0,FranceMale,Y,2.0,20.0,1
7875,641,Germany,Male,32.0,5,122947.92,1,1.0,1.0,99154.86,0,673,10.0,GermanyMale,Y,1.0,10.0,8
7876,697,France,Female,38.0,1,182065.85,1,1.0,0.0,49503.5,0,1030,10.0,FranceFemale,Y,0.0,10.0,1
7877,623,France,Male,45.0,0,0.0,1,1.0,0.0,196533.72,1,1703,20.0,FranceMale,N,0.0,20.0,2
